"Task ID","Event Date Time (UTC)","Performance Counter","Value"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:09:57 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","11.348776869867"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","18.7689187188304"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","12.5203740048943"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","3.14755693399007"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","10.9582378264102"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","3.12427235696806"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","8.20121993587693"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","1.09235352532274"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0.0248262164846077"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1451824"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32535248896"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","2.89579692639803"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","28160000"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","33992"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29240904"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","29241208"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","2987.13930921448"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","481.764218556813"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","3468.90352777129"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","24470645.221085"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","3360594.08065658"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","27831239.3017416"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","6975.59916492693"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","8023.06523630038"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.0145433554073645"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","2987.13930921448"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","469.694968822613"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","1.00577081118333"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","11.0634789230166"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","469.694968822613"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","1.00577081118333"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","2998.2027881375"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","24470645.221085"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","2145301.09408755"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","61794.5586391036"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","1153498.42792993"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","2145301.09408755"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","61794.5586391036"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","25624143.649015"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","8192"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","4567.4346895075"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","104261.818181818"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","4567.4346895075"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","8546.50117410265"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.000450258886509636"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0.0001843"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.0167551461925528"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","1.00577081118333"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","469.694968822613"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","470.700739633797"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","61794.5586391036"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","2145301.09408755"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","2207095.65272665"
"Blog-B1","1/7/2020 8:10:59 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:12:01 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","6.25077811854161"
"Blog-B1","1/7/2020 8:12:01 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","14.0632132753298"
